,name,brand,old_price,new_price,discount
1358,Куртка ESSENTIALS PW - MIDWEIGHT WATERPROOF JACKET,Calvin Klein Performance,120900,84630,30.0
1359,Свитшот VISIBILITY M,EA7,65400,45780,30.0
1360,Рубашка,Etudes,180900,101360,43.96904367053621
1361,Галстук Tie cm 6,Hugo,34300,27490,19.854227405247812
1362,Джемпер San Quintus-C,Hugo,85700,68590,19.96499416569428
1363,Футболка,Aeronautica Militare,21800,15290,29.862385321100916
1364,Трусы 2 шт.,Aeronautica Militare,20300,14290,29.605911330049267
1365,Свитшот,Just Cavalli,212800,148990,29.98590225563909
1366,Костюм спортивный CORE ID M,EA7,122400,85680,30.0
1367,Рубашка джинсовая,Liu Jo Uomo,80500,45120,43.95031055900621
1368,Кроссовки,Versace Jeans Couture,145300,81432,43.95595320027529
1369,Свитшот LOGO SERIES M,EA7,82500,57750,30.0
1370,Футболка,Aeronautica Militare,21800,15290,29.862385321100916
1371,Футболка,Aeronautica Militare,21800,15290,29.862385321100916
1372,Куртка CORE ID M,EA7,135900,95130,30.0
1373,Пижама,Cosabella,114600,51590,54.982547993019196
1374,Трусы 2 шт.,Aeronautica Militare,21300,14990,29.624413145539904
1375,Кроссовки,Boss,136100,95290,29.985304922850844
1376,Пижама,Cosabella,114600,38693,66.23647469458987
1377,Куртка PREMIUM SHIELD M,EA7,135900,76153,43.963944076526865
1378,Пижама,Emporio Armani,110600,88490,19.99095840867993
1379,Худи Resilent Waltz,Berhasm,74500,52150,30.0
1380,Халат домашний,Emporio Armani,115800,92690,19.95682210708118
1381,Брюки домашние,Emporio Armani,72700,58190,19.958734525447042
1382,Толстовка TENNIS CLUB M,EA7,111000,77700,30.0
1383,Джемпер,C.P. Company,155200,124190,19.980670103092777
1384,Брюки спортивные Dayquario,Hugo,102800,77090,25.00972762645914
1385,Джинсы,Ksubi,152900,85600,44.015696533682146
1386,Кроссовки Zayn_Lowp_lt,Boss,123100,98490,19.991876523151902
1387,Джинсы,Harmont & Blaine,133200,106590,19.97747747747748
1388,Трусы 2 шт.,Aeronautica Militare,21800,15290,29.862385321100916
1389,Ветровка MODERN SPORT WO - WIND JACKET,Calvin Klein Performance,77900,54530,30.0
1390,Костюм спортивный Black Series CORE ID M,EA7,103200,72240,30.0
1391,Джемпер,Armani Exchange,102900,82390,19.931972789115648
1392,Куртка утепленная,Armani Exchange,273400,218790,19.974396488661313
1393,Худи PW - SWEAT HOODIE,Calvin Klein Performance,64400,45080,30.0
1394,Куртка утепленная,Armani Exchange,180900,144790,19.961304588170265
1395,Кроссовки,Colmar,78000,62390,20.01282051282051
1396,Худи ESSENTIALS PW - SWEAT HOODIE,Calvin Klein Performance,64400,45080,30.0
1397,Халат домашний,Emporio Armani,115800,92690,19.95682210708118
1398,Футболка,Aeronautica Militare,31900,7193,77.45141065830721
1399,Пижама,Cosabella,92200,27668,69.99132321041215
1400,Свитшот ESSENTIALS PW - PULLOVER,Calvin Klein Performance,57100,39970,30.0
1401,Кроссовки Leon_Runn_flsd,Hugo,119400,95590,19.941373534338354
1402,Поло,La Martina,152100,106490,29.986850756081523
1403,Олимпийка,Berhasm,89500,62650,30.0
1404,Свитшот,Armani Exchange,94600,53032,43.94080338266385
1405,Трусы 2 шт.,Aeronautica Militare,22900,16090,29.737991266375545
1406,Футболка домашняя,Aeronautica Militare,31900,8393,73.6896551724138
1407,Футболка Black Series VISIBILITY M,EA7,44100,30870,30.0
1408,Куртка утепленная,Armani Exchange,195400,109520,43.95087001023541
1409,Брюки спортивные Nakitrow,Hugo,85700,68590,19.96499416569428
1410,Свитшот We__Dye,Boss,82100,61590,24.98172959805116
1411,Худи VISIBILITY M,EA7,77800,54460,30.0
1412,Рубашка,La Martina,123000,86090,30.008130081300806
1413,Пижама,Cosabella,118500,40043,66.20843881856541
1414,Кроссовки,Baldinini,275600,192990,29.974600870827288
1415,Худи VISIBILITY M,EA7,72700,50890,30.0
1416,Куртка утепленная,Diesel,336900,235890,29.982190560997324
1417,Жилет утепленный,Armani Exchange,195400,156390,19.96417604912999
1418,Футболка,Aeroclub,37900,19760,47.86279683377309
1419,Кроссовки CRUSHER DISTANCE TRA,EA7,147300,103110,30.0
1420,Худи Dreams of Innocence,Berhasm,74500,52150,30.0
1421,Полупальто RICHMOND,John Richmond,526100,84232,83.98935563581068
1422,Худи CORE ID M,EA7,69000,48300,30.0
1423,Толстовка Saggy 1,Boss,136100,88490,34.981631153563555
1424,Костюм спортивный CORE ID M,EA7,107400,75180,30.0
1425,Поло,Hugo,64400,51590,19.891304347826093
1426,Куртка кожаная утепленная,Blouson,392700,274890,30.0
1427,Футболка Dilippers,Hugo,50400,40390,19.861111111111114
1428,Куртка утепленная Brenti,Hugo,142800,114290,19.96498599439775
1429,Толстовка,John Richmond,107300,32243,69.95060577819198
1430,Трусы 2 шт.,Aeronautica Militare,21800,15290,29.862385321100916
1431,Поло Dangula,Hugo,61300,42990,29.869494290375215
1432,Футболка,Hugo,43100,28090,34.8259860788863
1433,Свитшот VISIBILITY M,EA7,65400,45780,30.0
1434,Футболка Dulive222,Hugo,35900,19790,44.87465181058495
1435,Куртка кожаная утепленная,Blouson,386000,270190,30.002590673575128
1436,Футболка Dero222,Hugo,28600,15790,44.790209790209786
1437,Плащ,Diesel,534300,140318,73.73797492045668
1438,Трусы 2 шт.,Aeronautica Militare,21800,15290,29.862385321100916
1439,Худи VISIBILITY M,EA7,77800,54460,30.0
1440,Пижама,Emporio Armani,94000,79900,15.0
1441,Куртка,Diesel,238000,166590,30.004201680672267
1442,Олимпийка Ze_Courduroy,Boss,107500,85990,20.009302325581388
1443,Толстовка,C.P. Company,164500,115190,29.975683890577514
1444,Худи LOGO SERIES M,EA7,69200,28568,58.71676300578035
1445,Футболка,Armani Exchange,33800,21672,35.88165680473374
1446,Толстовка Authentic Jacket H,Boss,71700,57390,19.958158995815893
1447,Трусы 2 шт.,Aeronautica Militare,21800,15290,29.862385321100916
1448,Футболка,Calvin Klein,38900,21832,43.87660668380463
1449,Куртка утепленная,Calvin Klein,166600,116690,29.957983193277315
1450,Трусы 2 шт.,Cavalli Class,30200,21190,29.83443708609272
1451,Джемпер,John Richmond,105600,42290,59.952651515151516
1452,Сумка BOSTON,Plein Sport,122700,32243,73.72208638956806
1453,Трусы 2 шт.,Aeronautica Militare,21800,15290,29.862385321100916
1454,Худи,Aeronautica Militare,111400,77990,29.991023339317763
1455,Худи WeSmallhood,Boss,100200,80190,19.970059880239518
1456,Футболка Ditroso,Hugo,35900,19790,44.87465181058495
1457,Куртка утепленная,Calvin Klein,191700,153390,19.984350547730827
1458,Трусы 2 шт.,Cavalli Class,30200,21190,29.83443708609272
1459,Пижама,Cosabella,114600,51590,54.982547993019196
1460,Куртка утепленная,MSGM,413200,330590,19.992739593417227
1461,Футболка,Boss,35900,23390,34.84679665738162
1462,Свитшот,Armani Exchange,94600,53032,43.94080338266385
1463,Свитшот,Valentino,820600,184643,77.49902510358274
1464,Рубашка Saint-Tropez baby,Berhasm,82500,57750,30.0
1465,Ветровка,Diesel,346000,90818,73.75202312138728
1466,Пижама,Cosabella,114600,38693,66.23647469458987
1467,Куртка утепленная,Diesel,201100,160890,19.995027349577327
1468,Худи Nalves,Hugo,71700,57390,19.958158995815893
1469,Плащ,Diesel,534300,140318,73.73797492045668
1470,Куртка утепленная,Versace Jeans Couture,405200,263390,34.99753208292201
1471,Кроссовки,Plein Sport,206700,46568,77.4707305273343
1472,Жилет утепленный,C.P. Company,260500,221490,14.975047984644917
1473,Худи VISIBILITY M,EA7,72700,50890,30.0
1474,Кроссовки,Boss,128800,103090,19.961180124223603
1475,Худи CORE ID M,EA7,69000,48300,30.0
1476,Рубашка,La Martina,123000,86090,30.008130081300806
1477,Куртка джинсовая,Diesel,238000,166590,30.004201680672267
1478,Рубашка,La Martina,114400,80090,29.991258741258747
1479,Рубашка,La Martina,145300,101790,29.944941500344115
1480,Лонгслив Daposo,Hugo,50400,40390,19.861111111111114
1481,Кроссовки Ace Runner Exagon,EA7,143200,100240,30.0
1482,Трусы 2 шт.,Cavalli Class,30200,21190,29.83443708609272
1483,Футболка Asil_LB,Hugo,48300,33890,29.83436853002071
1484,Свитшот VISIBILITY M,EA7,72700,50890,30.0
1485,Костюм спортивный CORE ID M,EA7,107400,75180,30.0
1486,Куртка,Bikkembergs,270800,101543,62.50258493353028
1487,Куртка,Calvin Klein,115700,64792,43.99999999999999
1488,Свитшот CORE ID M,EA7,61200,42840,30.0
1489,Худи Chaos and New Order,Berhasm,74500,52150,30.0
1490,Худи Wetalk,Boss,82100,65690,19.98781973203411
1491,Футболка,Armani Exchange,34300,16472,51.97667638483965
1492,Свитшот,Diesel,119600,95690,19.991638795986617
1493,Олимпийка,Bikkembergs,243000,63818,73.73744855967078
1494,Джинсы,Just Cavalli,183700,128590,30.0
1495,Футболка,Bikkembergs,48400,25192,47.9504132231405
1496,Олимпийка,Armani Exchange,109200,87390,19.972527472527474
1497,Жилет утепленный,Aeronautica Militare,128500,102790,20.007782101167322
1498,Поло PeoxfordNew,Boss,61300,36790,39.9836867862969
1499,Кроссовки,Plein Sport,100700,56480,43.91261171797418
1500,Толстовка,Bikkembergs,193900,50918,73.74007220216606
1501,Футболка Dimoniti,Hugo,34300,24090,29.766763848396508
1502,Кроссовки,Blauer,108200,86590,19.972273567467653
1503,Куртка джинсовая,Iceberg,313600,150640,51.964285714285715
1504,Футболка Neroe,Hugo,27600,22090,19.96376811594203
1505,Пижама,Emporio Armani,74300,38632,48.00538358008075
1506,Футболка PIMA COTTON TEE,Hackett London,53100,23432,55.87193973634651
1507,Куртка утепленная,Plein Sport,411200,246790,39.9829766536965
1508,Худи,Armani Exchange,109200,56792,47.99267399267399
1509,Кроссовки Crusher Sonic Trail,EA7,139600,97720,30.0
1510,Трусы 2 шт.,Aeronautica Militare,21800,15290,29.862385321100916
1511,Трусы 2 шт.,Cavalli Class,30200,21190,29.83443708609272
1512,Жилет утепленный,C.P. Company,260500,182390,29.984644913627633
1513,Полупальто RICHMOND,John Richmond,526100,105290,79.98669454476335
1514,Джинсы,Liu Jo Uomo,87800,49200,43.96355353075171
1515,Рубашка,La Martina,136400,95490,29.992668621700886
1516,Футболка,Aeronautica Militare,36300,29090,19.862258953168038
1517,Толстовка,Emporio Armani,187000,149590,20.005347593582883
1518,Кроссовки Icelin_Runn_nypu A_N,Hugo,128800,96590,25.007763975155285
1519,Кроссовки Kai Runn,Boss,114300,80090,29.93000874890639
1520,Худи,Hackett London,137500,109990,20.007272727272735
1521,Жилет утепленный METROPOLIS,C.P. Company,347700,295590,14.98705780845556
1522,Куртка джинсовая Ogre Black,BLCV,125400,62700,50.0
1523,Шорты домашние,Hugo,28600,22890,19.96503496503496
1524,Пижама,Cosabella,114600,34418,69.96684118673647
1525,Пальто,Bikkembergs,799900,209993,73.74759344918115
1526,Трусы 2 шт.,Cavalli Class,30200,21190,29.83443708609272
1527,Олимпийка C-Skiles 25,Boss,178100,115800,34.98034811903426
1528,Свитшот NATURAL VENTUS7 M,EA7,90300,63210,30.0
1529,Куртка кожаная,Serge Pariente,266200,149120,43.98196844477836
1530,Худи CORE ID M,EA7,69000,48300,30.0
1531,Брюки,Armani Exchange,112800,63192,43.97872340425531
1532,Куртка,Bikkembergs,258100,87143,66.23672994963192
1533,Куртка кожаная,Serge Pariente,189800,106320,43.98314014752371
1534,Трусы 2 шт.,Cavalli Class,30200,21190,29.83443708609272
1535,Свитшот NATURAL VENTUS7 M,EA7,90300,63210,30.0
1536,Худи VISIBILITY M,EA7,72700,50890,30.0
1537,Свитшот LOGO SERIES M,EA7,82500,57750,30.0
1538,Толстовка Natural Ventus7 M Hoodie Fz,EA7,99600,69720,30.0
1539,Худи We_Dye_Hood,Boss,95600,66990,29.926778242677827
1540,Кроссовки,Aeronautica Militare,72600,58090,19.986225895316807
1541,Пижама,Cosabella,96100,28868,69.96045785639959
1542,Рубашка H-JOE-kent-C1-214,Boss,68600,51490,24.94169096209913
1543,Куртка джинсовая,Re/Done,285000,128243,55.00245614035087
1544,Футболка,Calvin Klein,38900,29190,24.961439588688947
1545,Худи,Armani Exchange,102900,82390,19.931972789115648
1546,Футболка,Karl Lagerfeld,66600,42632,35.98798798798799
1547,Свитшот CORE ID M,EA7,61200,42840,30.0
1548,Куртка джинсовая Ogre Cloud grey,BLCV,125400,87780,30.0
1549,Пижама,Emporio Armani,74300,38632,48.00538358008075
1550,Худи LOGO SERIES M,EA7,86100,60270,30.0
1551,Кроссовки Parkour-L_Runn_sdnyt,Boss,136100,95290,29.985304922850844
1552,Пижама,Cosabella,96100,48090,49.95837669094693
1553,Футболка,John Richmond,62000,13943,77.51129032258065
1554,Пиджак,Boss,285000,227990,20.00350877192983
1555,Костюм спортивный CORE ID M,EA7,122400,85680,30.0
1556,Свитшот,Baldinini,133200,39968,69.993993993994
1557,Куртка,C.P. Company,251200,213590,14.972133757961785
1558,Пижама,Cosabella,96100,32468,66.21436004162331
1559,Олимпийка Diqiele,Hugo,82100,65690,19.98781973203411
1560,Свитшот LOGO SERIES M,EA7,77800,54460,30.0
1561,Свитшот CORE ID M,EA7,61200,42840,30.0
1562,Футболка Dimonade,Hugo,50400,32790,34.94047619047619
1563,Кроссовки Ace Runner Mesh,EA7,150400,105280,30.0
1564,Свитшот,Philipp Plein,451100,186143,58.7357570383507
1565,Брюки,Bikkembergs,102400,30743,69.9775390625
1566,Худи Diqerio,Hugo,88800,66590,25.011261261261268
1567,Кардиган,Corneliani,275000,219990,20.003636363636375
1568,Трусы 2 шт.,Cavalli Class,30200,21190,29.83443708609272
1569,Пуховик,Armani Exchange,149200,119390,19.979892761394098
1570,Свитшот Diragol_Gel,Hugo,68600,54890,19.985422740524783
1571,Куртка утепленная,Cavalli Class,555800,125093,77.49316300827635
1572,Футболка,Iceberg,110500,48632,55.98914027149321
1573,Брюки спортивные,Armani Exchange,102900,82390,19.931972789115648
1574,Кроссовки,EA7,139600,78183,43.99498567335244
1575,Свитшот,Mauna-Kea,72800,58290,19.931318681318672
1576,Футболка,Aeroclub,33200,14640,55.903614457831324
1577,Свитшот Salbo,Boss,93000,74390,20.010752688172033
1578,Худи VISIBILITY M,EA7,77800,54460,30.0
1579,Худи,Valentino,820600,184643,77.49902510358274
1580,Куртка джинсовая Darwin Indigo Blue,BLCV,119400,83580,30.0
1581,Ветровка WO - WOVEN JACKET,Calvin Klein Performance,125700,49343,60.74542561654733
1582,Трусы 2 шт.,Cavalli Class,30200,21190,29.83443708609272
1583,Кроссовки Wader,EA7,120400,84280,30.0
1584,Рубашка H-JOE-kent-C1-214,Boss,71700,57390,19.958158995815893
1585,Брюки спортивные,Aeronautica Militare,92800,74290,19.946120689655174
1586,Куртка,Iceberg,540700,202793,62.49435916404661
1587,Толстовка,Aeroclub,112000,58240,48.0
1588,Костюм спортивный CORE ID M,EA7,118800,83160,30.0
1589,Свитшот VISIBILITY M,EA7,63200,26593,57.92246835443038
1590,Куртка кожаная утепленная,Blouson,392700,274890,30.0
